UTC_time,House overall [kW],Price ($/MWh),use [kW],gen [kW]
2016-01-06 23:54:08,1.115166667,20.9,1.1194,0.004233333
2016-01-06 23:54:09,1.2077,20.9,1.211883333,0.004183333
2016-01-06 23:54:10,1.411183334,20.9,1.415416667,0.004233333
2016-01-06 23:54:11,1.5762666660000002,20.9,1.580483333,0.004216667
2016-01-06 23:54:12,1.5765333330000002,20.9,1.58075,0.004216667
2016-01-06 23:54:13,1.5674166660000002,20.9,1.571633333,0.004216667
2016-01-06 23:54:14,1.526666667,20.9,1.5309,0.004233333
2016-01-06 23:54:15,1.5020666660000002,20.9,1.506283333,0.004216667
2016-01-06 23:54:16,1.11385,20.9,1.11805,0.0042
2016-01-06 23:54:17,1.10135,20.9,1.10555,0.0042
2016-01-06 23:54:18,1.098816666,20.9,1.102983333,0.004166667
2016-01-06 23:54:19,1.097383333,20.9,1.1016,0.004216667
2016-01-06 23:54:20,1.098483334,20.9,1.102666667,0.004183333
2016-01-06 23:54:21,1.09555,20.9,1.099733333,0.004183333
2016-01-06 23:54:22,1.114533333,20.9,1.1187,0.004166667
2016-01-06 23:54:23,1.0964,20.9,1.1006,0.0042
2016-01-06 23:54:24,1.0941,20.9,1.0983,0.0042
2016-01-06 23:54:25,1.0807499999999999,20.9,1.084916667,0.004166667
2016-01-06 23:54:26,0.9194,20.9,0.923566667,0.004166667
2016-01-06 23:54:27,0.596616666,20.9,0.600833333,0.004216667
2016-01-06 23:54:28,0.281133334,20.9,0.285366667,0.004233333
2016-01-06 23:54:29,0.399333333,20.9,0.40355,0.004216667
2016-01-06 23:54:30,0.5354000000000001,20.9,0.539583333,0.004183333
2016-01-06 23:54:31,1.06315,20.9,1.067366667,0.004216667
2016-01-06 23:54:32,1.0475,20.9,1.0517,0.0042
2016-01-06 23:54:33,1.4336499999999999,20.9,1.4379,0.00425
2016-01-06 23:54:34,1.434783333,20.9,1.438983333,0.0042
2016-01-06 23:54:35,1.3859,20.9,1.3901,0.0042
2016-01-06 23:54:36,1.3999000000000001,20.9,1.404133333,0.004233333
2016-01-06 23:54:37,1.008833334,20.9,1.013016667,0.004183333
2016-01-06 23:54:38,1.021283333,20.9,1.025483333,0.0042
2016-01-06 23:54:39,0.9915333340000001,20.9,0.995716667,0.004183333
2016-01-06 23:54:40,0.96775,20.9,0.971966667,0.004216667
2016-01-06 23:54:41,0.8799,20.9,0.8841,0.0042
2016-01-06 23:54:42,0.59935,20.9,0.603533333,0.004183333
2016-01-06 23:54:43,0.30631666700000004,20.9,0.310566667,0.00425
2016-01-06 23:54:44,0.372883333,20.9,0.37715,0.004266667
2016-01-06 23:54:45,0.372616666,20.9,0.376883333,0.004266667
2016-01-06 23:54:46,0.374733333,20.9,0.378983333,0.00425
2016-01-06 23:54:47,0.4594,20.9,0.463666667,0.004266667
2016-01-06 23:54:48,0.463916667,20.9,0.4682,0.004283333
2016-01-06 23:54:49,0.5258,20.9,0.530066667,0.004266667
2016-01-06 23:54:50,0.879783333,20.9,0.884033333,0.00425
2016-01-06 23:54:51,1.141016666,20.9,1.145233333,0.004216667
2016-01-06 23:54:52,1.176583333,20.9,1.180833333,0.00425
2016-01-06 23:54:53,1.52575,20.9,1.530033333,0.004283333
2016-01-06 23:54:54,1.49905,20.9,1.503316667,0.004266667
2016-01-06 23:54:55,1.4633666660000002,20.9,1.467583333,0.004216667
2016-01-06 23:54:56,1.390516667,20.9,1.394766667,0.00425
2016-01-06 23:54:57,0.955966667,20.9,0.960166667,0.0042
2016-01-06 23:54:58,0.96535,20.9,0.96955,0.0042
2016-01-06 23:54:59,0.88105,20.9,0.885216667,0.004166667
2016-01-06 23:55:00,0.597666666,20.9,0.601883333,0.004216667
2016-01-06 23:55:01,0.27873333299999997,20.9,0.28295,0.004216667
2016-01-06 23:55:02,0.278333334,20.9,0.282566667,0.004233333
2016-01-06 23:55:03,0.27705,20.9,0.281283333,0.004233333
2016-01-06 23:55:04,0.278483333,20.9,0.2827,0.004216667
2016-01-06 23:55:05,0.279883333,20.9,0.284083333,0.0042
2016-01-06 23:55:06,0.322666667,20.9,0.3269,0.004233333
2016-01-06 23:55:07,0.401766666,20.9,0.405983333,0.004216667
2016-01-06 23:55:08,0.934716666,20.9,0.938933333,0.004216667
2016-01-06 23:55:09,1.013766667,20.9,1.017966667,0.0042
2016-01-06 23:55:10,1.1176000000000001,20.9,1.121833333,0.004233333
2016-01-06 23:55:11,1.1619333330000001,20.9,1.16615,0.004216667
2016-01-06 23:55:12,1.485433333,20.9,1.48965,0.004216667
2016-01-06 23:55:13,1.609916667,20.9,1.61415,0.004233333
2016-01-06 23:55:14,2.549883334,20.9,2.554066667,0.004183333
2016-01-06 23:55:15,2.071116667,20.9,2.075316667,0.0042
2016-01-06 23:55:16,2.475116667,20.9,2.479266667,0.00415
2016-01-06 23:55:17,1.876116666,20.9,1.880283333,0.004166667
2016-01-06 23:55:18,1.85135,20.9,1.855516667,0.004166667
2016-01-06 23:55:19,2.091633334,20.9,2.095816667,0.004183333
2016-01-06 23:55:20,1.914333333,20.9,1.918533333,0.0042
2016-01-06 23:55:21,1.8694166669999999,20.9,1.8736,0.004183333
2016-01-06 23:55:22,1.4756500000000001,20.9,1.479866667,0.004216667
2016-01-06 23:55:23,0.9934,20.9,0.997616667,0.004216667
2016-01-06 23:55:24,1.347366667,20.9,1.35145,0.004083333
2016-01-06 23:55:25,1.73895,20.9,1.74295,0.004
2016-01-06 23:55:26,1.72115,20.9,1.725083333,0.003933333
2016-01-06 23:55:27,1.531133333,20.9,1.534983333,0.00385
2016-01-06 23:55:28,1.546083333,20.9,1.54965,0.003566667
2016-01-06 23:55:29,1.4516499999999999,20.9,1.454983333,0.003333333
2016-01-06 23:55:30,1.355233333,20.9,1.358333333,0.0031
2016-01-06 23:55:31,0.841883334,20.9,0.844766667,0.002883333
2016-01-06 23:55:32,0.88195,20.9,0.88465,0.0027
2016-01-06 23:55:33,0.9101,20.9,0.912733333,0.002633333
2016-01-06 23:55:34,1.26695,20.9,1.269566667,0.002616667
2016-01-06 23:55:35,1.310266667,20.9,1.31285,0.002583333
2016-01-06 23:55:36,1.305283333,20.9,1.307833333,0.00255
2016-01-06 23:55:37,1.365183334,20.9,1.367766667,0.002583333
2016-01-06 23:55:38,1.6163,20.9,1.618933333,0.002633333
2016-01-06 23:55:39,3.158183334,20.9,3.160766667,0.002583333
2016-01-06 23:55:40,2.4098499999999996,20.9,2.41225,0.0024
2016-01-06 23:55:41,1.517116667,20.9,1.51935,0.002233333
2016-01-06 23:55:42,1.528583333,20.9,1.530533333,0.00195
2016-01-06 23:55:43,1.509833333,20.9,1.5112,0.001366667
2016-01-06 23:55:44,1.4292500000000001,20.9,1.430866667,0.001616667
2016-01-06 23:55:45,1.248816667,20.9,1.2503,0.001483333
2016-01-06 23:55:46,0.8462000000000001,20.9,0.84745,0.00125
2016-01-06 23:55:47,0.8119999999999999,20.9,0.81365,0.00165
2016-01-06 23:55:48,0.715733333,20.9,0.717333333,0.0016
2016-01-06 23:55:49,0.670183333,20.9,0.67205,0.001866667
2016-01-06 23:55:50,0.694866667,20.9,0.69625,0.001383333
2016-01-06 23:55:51,0.592,20.9,0.593316667,0.001316667
2016-01-06 23:55:52,0.6264,20.9,0.6272,0.0008
2016-01-06 23:55:53,0.695283333,20.9,0.695933333,0.00065
2016-01-06 23:55:54,0.747216667,20.9,0.749666667,0.00245
2016-01-06 23:55:55,1.1377833339999999,20.9,1.140616667,0.002833333
2016-01-06 23:55:56,1.131066667,20.9,1.132666667,0.0016
2016-01-06 23:55:57,1.1237666670000002,20.9,1.12505,0.001283333
2016-01-06 23:55:58,1.758666666,20.9,1.760583333,0.001916667
2016-01-06 23:55:59,2.58755,20.9,2.590266667,0.002716667
2016-01-06 23:56:00,1.5725,20.9,1.5789,0.0064
2016-01-06 23:56:01,0.77405,20.9,0.78085,0.0068
2016-01-06 23:56:02,0.7798166670000001,20.9,0.7848,0.004983333
2016-01-06 23:56:03,0.771216667,20.9,0.7793,0.008083333
2016-01-06 23:56:04,0.7949499999999999,20.9,0.801533333,0.006583333
2016-01-06 23:56:05,0.7770666669999999,20.9,0.783916667,0.00685
2016-01-06 23:56:06,0.777516667,20.9,0.784266667,0.00675
2016-01-06 23:56:07,0.77825,20.9,0.783683333,0.005433333
2016-01-06 23:56:08,0.733266667,20.9,0.738366667,0.0051
2016-01-06 23:56:09,0.725,20.9,0.7296,0.0046
2016-01-06 23:56:10,0.722066667,20.9,0.726366667,0.0043
2016-01-06 23:56:11,0.7291000000000001,20.9,0.73345,0.00435
2016-01-06 23:56:12,0.8065833330000001,20.9,0.811,0.004416667
2016-01-06 23:56:13,0.869616667,20.9,0.874316667,0.0047
2016-01-06 23:56:14,1.2035,20.9,1.209483333,0.005983333
2016-01-06 23:56:15,1.192233333,20.9,1.198283333,0.00605
2016-01-06 23:56:16,1.106516667,20.9,1.11265,0.006133333
2016-01-06 23:56:17,0.828216666,20.9,0.834233333,0.006016667
2016-01-06 23:56:18,0.47641666699999996,20.9,0.481766667,0.00535
2016-01-06 23:56:19,0.26711666700000003,20.9,0.27245,0.005333333
2016-01-06 23:56:20,0.403483334,20.9,0.408966667,0.005483333
2016-01-06 23:56:21,0.421383334,20.9,0.427216667,0.005833333
2016-01-06 23:56:22,0.3435,20.9,0.349816667,0.006316667
2016-01-06 23:56:23,0.34325,20.9,0.349616667,0.006366667
2016-01-06 23:56:24,0.34283333400000005,20.9,0.349316667,0.006483333
2016-01-06 23:56:25,0.29556666600000003,20.9,0.302083333,0.006516667
2016-01-06 23:56:26,0.26694999999999997,20.9,0.273166667,0.006216667
2016-01-06 23:56:27,0.2645,20.9,0.270766667,0.006266667
2016-01-06 23:56:28,0.30929999999999996,20.9,0.315916667,0.006616667
2016-01-06 23:56:29,0.332266666,20.9,0.342133333,0.009866667
2016-01-06 23:56:30,0.6901166670000001,20.9,0.701516667,0.0114
2016-01-06 23:56:31,0.802083333,20.9,0.813333333,0.01125
2016-01-06 23:56:32,0.81005,20.9,0.821083333,0.011033333
2016-01-06 23:56:33,0.7644,20.9,0.776833333,0.012433333
2016-01-06 23:56:34,0.6314,20.9,0.644666667,0.013266667
2016-01-06 23:56:35,0.343416667,20.9,0.356166667,0.01275
2016-01-06 23:56:36,0.343016667,20.9,0.353516667,0.0105
2016-01-06 23:56:37,0.34021666700000003,20.9,0.350466667,0.01025
2016-01-06 23:56:38,0.332533333,20.9,0.3462,0.013666667
2016-01-06 23:56:39,0.331433333,20.9,0.34405,0.012616667
2016-01-06 23:56:40,0.333766667,20.9,0.345316667,0.01155
2016-01-06 23:56:41,0.333016666,20.9,0.344033333,0.011016667
2016-01-06 23:56:42,0.33404999999999996,20.9,0.3439,0.00985
2016-01-06 23:56:43,0.32965,20.9,0.341283333,0.011633333
2016-01-06 23:56:44,0.299583333,20.9,0.311533333,0.01195
2016-01-06 23:56:45,0.32185,20.9,0.336416667,0.014566667
2016-01-06 23:56:46,0.854583333,20.9,0.87145,0.016866667
2016-01-06 23:56:47,0.878283333,20.9,0.8958,0.017516667
2016-01-06 23:56:48,0.866616666,20.9,0.887183333,0.020566667
2016-01-06 23:56:49,0.815183334,20.9,0.838016667,0.022833333
2016-01-06 23:56:50,0.677516667,20.9,0.700666667,0.02315
2016-01-06 23:56:51,0.38193333300000004,20.9,0.411833333,0.0299
2016-01-06 23:56:52,0.3637,20.9,0.40225,0.03855
2016-01-06 23:56:53,0.354433333,20.9,0.39715,0.042716667
2016-01-06 23:56:54,0.34628333299999997,20.9,0.39285,0.046566667
2016-01-06 23:56:55,0.35043333299999996,20.9,0.39535,0.044916667
2016-01-06 23:56:56,0.346116667,20.9,0.3916,0.045483333
2016-01-06 23:56:57,0.33485000000000004,20.9,0.382183333,0.047333333
2016-01-06 23:56:58,0.326933333,20.9,0.37765,0.050716667
2016-01-06 23:56:59,0.330733334,20.9,0.378866667,0.048133333
2016-01-06 23:57:00,0.40659999999999996,20.9,0.45535,0.04875
2016-01-06 23:57:01,0.479816667,20.9,0.527916667,0.0481
2016-01-06 23:57:02,0.8083833330000001,20.9,0.853083333,0.0447
2016-01-06 23:57:03,0.805083334,20.9,0.849166667,0.044083333
2016-01-06 23:57:04,0.7689,20.9,0.82045,0.05155
2016-01-06 23:57:05,0.7380333330000001,20.9,0.791633333,0.0536
2016-01-06 23:57:06,0.45423333299999996,20.9,0.509133333,0.0549
2016-01-06 23:57:07,0.313816667,20.9,0.367616667,0.0538
2016-01-06 23:57:08,0.305183333,20.9,0.362883333,0.0577
2016-01-06 23:57:09,0.2952,20.9,0.357416667,0.062216667
2016-01-06 23:57:10,0.2885,20.9,0.354166667,0.065666667
2016-01-06 23:57:11,0.16976666699999998,20.9,0.235466667,0.0657
2016-01-06 23:57:12,0.139,20.9,0.2057,0.0667
2016-01-06 23:57:13,0.15125,20.9,0.213783333,0.062533333
2016-01-06 23:57:14,0.15315,20.9,0.21315,0.06
2016-01-06 23:57:15,0.22161666600000002,20.9,0.281833333,0.060216667
2016-01-06 23:57:16,0.239733333,20.9,0.295333333,0.0556
2016-01-06 23:57:17,0.6413333330000001,20.9,0.691083333,0.04975
2016-01-06 23:57:18,0.643733333,20.9,0.692833333,0.0491
2016-01-06 23:57:19,0.632783333,20.9,0.68045,0.047666667
2016-01-06 23:57:20,0.5777666659999999,20.9,0.635233333,0.057466667
2016-01-06 23:57:21,0.34299999999999997,20.9,0.414766667,0.071766667
2016-01-06 23:57:22,0.10935,20.9,0.190233333,0.080883333
2016-01-06 23:57:23,0.098333333,20.9,0.184333333,0.086
2016-01-06 23:57:24,0.093566666,20.9,0.181933333,0.088366667
2016-01-06 23:57:25,0.08956666699999999,20.9,0.180766667,0.0912
2016-01-06 23:57:26,0.08013333400000001,20.9,0.175316667,0.095183333
2016-01-06 23:57:27,0.072333334,20.9,0.170316667,0.097983333
2016-01-06 23:57:28,0.07351666600000001,20.9,0.171283333,0.097766667
2016-01-06 23:57:29,0.0686,20.9,0.168366667,0.099766667
2016-01-06 23:57:30,0.06955,20.9,0.16955,0.1
2016-01-06 23:57:31,0.0683,20.9,0.169116667,0.100816667
2016-01-06 23:57:32,0.070966667,20.9,0.1701,0.099133333
2016-01-06 23:57:33,0.07656666599999999,20.9,0.172483333,0.095916667
2016-01-06 23:57:34,0.124566667,20.9,0.218166667,0.0936
2016-01-06 23:57:35,0.145366667,20.9,0.24385,0.098483333
2016-01-06 23:57:36,0.49665,20.9,0.599783333,0.103133333
2016-01-06 23:57:37,0.5271166660000001,20.9,0.631633333,0.104516667
2016-01-06 23:57:38,0.5232333330000001,20.9,0.629333333,0.1061
2016-01-06 23:57:39,0.48978333399999996,20.9,0.597416667,0.107633333
2016-01-06 23:57:40,0.46829999999999994,20.9,0.578116667,0.109816667
2016-01-06 23:57:41,0.12133333300000002,20.9,0.23025,0.108916667
2016-01-06 23:57:42,0.0518,20.9,0.16,0.1082
2016-01-06 23:57:43,0.04886666699999999,20.9,0.158316667,0.10945
2016-01-06 23:57:44,0.04526666700000001,20.9,0.156716667,0.11145
2016-01-06 23:57:45,0.046866666,20.9,0.158233333,0.111366667
2016-01-06 23:57:46,0.049100000000000005,20.9,0.1592,0.1101
2016-01-06 23:57:47,0.04559999999999999,20.9,0.156366667,0.110766667
2016-01-06 23:57:48,0.04318333299999999,20.9,0.155533333,0.11235
2016-01-06 23:57:49,0.055366665999999995,20.9,0.168433333,0.113066667
2016-01-06 23:57:50,0.130916667,20.9,0.244766667,0.11385
2016-01-06 23:57:51,0.4028999999999999,20.9,0.518333333,0.115433333
2016-01-06 23:57:52,0.507533333,20.9,0.621633333,0.1141
2016-01-06 23:57:53,0.508766667,20.9,0.621316667,0.11255
2016-01-06 23:57:54,0.459516667,20.9,0.574816667,0.1153
2016-01-06 23:57:55,0.391116667,20.9,0.5052,0.114083333
2016-01-06 23:57:56,0.046783332999999996,20.9,0.158533333,0.11175
2016-01-06 23:57:57,0.04248333300000001,20.9,0.155383333,0.1129
2016-01-06 23:57:58,0.054766667000000005,20.9,0.162,0.107233333
2016-01-06 23:57:59,0.05116666700000001,20.9,0.159666667,0.1085
2016-01-06 23:58:00,0.053166667000000015,20.9,0.16195,0.108783333
2016-01-06 23:58:01,0.05160000000000001,20.9,0.159983333,0.108383333
2016-01-06 23:58:02,0.056316667,20.9,0.16305,0.106733333
2016-01-06 23:58:03,0.04235,20.9,0.155233333,0.112883333
2016-01-06 23:58:04,0.07524999999999998,20.9,0.192383333,0.117133333
2016-01-06 23:58:05,0.20478333399999998,20.9,0.324066667,0.119283333
2016-01-06 23:58:06,0.193283333,20.9,0.31365,0.120366667
2016-01-06 23:58:07,0.19065000000000001,20.9,0.311066667,0.120416667
2016-01-06 23:58:08,0.27038333400000003,20.9,0.389616667,0.119233333
2016-01-06 23:58:09,0.339966667,20.9,0.458766667,0.1188
2016-01-06 23:58:10,0.6605333339999999,20.9,0.780966667,0.120433333
2016-01-06 23:58:11,0.649966666,20.9,0.770833333,0.120866667
2016-01-06 23:58:12,0.6503,20.9,0.769083333,0.118783333
2016-01-06 23:58:13,0.6115,20.9,0.727133333,0.115633333
2016-01-06 23:58:14,0.532516666,20.9,0.650933333,0.118416667
2016-01-06 23:58:15,0.17911666699999998,20.9,0.300366667,0.12125
2016-01-06 23:58:16,0.19399999999999998,20.9,0.316983333,0.122983333
2016-01-06 23:58:17,0.263116667,20.9,0.386316667,0.1232
2016-01-06 23:58:18,0.258866667,20.9,0.382366667,0.1235
2016-01-06 23:58:19,0.25815,20.9,0.382883333,0.124733333
2016-01-06 23:58:20,0.2595,20.9,0.383233333,0.123733333
2016-01-06 23:58:21,0.24956666700000002,20.9,0.3754,0.125833333
2016-01-06 23:58:22,0.245133334,20.9,0.371666667,0.126533333
2016-01-06 23:58:23,0.2417,20.9,0.368333333,0.126633333
2016-01-06 23:58:24,0.24058333399999998,20.9,0.366866667,0.126283333
2016-01-06 23:58:25,0.244483334,20.9,0.368666667,0.124183333
2016-01-06 23:58:26,0.304933334,20.9,0.430016667,0.125083333
2016-01-06 23:58:27,0.24108333400000004,20.9,0.365516667,0.124433333
2016-01-06 23:58:28,0.566266666,20.9,0.690033333,0.123766667
2016-01-06 23:58:29,0.555066666,20.9,0.680333333,0.125266667
2016-01-06 23:58:30,0.47791666600000005,20.9,0.605333333,0.127416667
2016-01-06 23:58:31,0.432066667,20.9,0.56045,0.128383333
2016-01-06 23:58:32,0.35929999999999995,20.9,0.489316667,0.130016667
2016-01-06 23:58:33,0.004983334000000006,20.9,0.136116667,0.131133333
2016-01-06 23:58:34,0.003999999999999976,20.9,0.13595,0.13195
2016-01-06 23:58:35,0.003266667000000001,20.9,0.1363,0.133033333
2016-01-06 23:58:36,0.00021666700000000372,20.9,0.1341,0.133883333
2016-01-06 23:58:37,-0.0036499999999999866,20.9,0.131233333,0.134883333
2016-01-06 23:58:38,-0.0028166659999999955,20.9,0.131966667,0.134783333
2016-01-06 23:58:39,-0.0036499999999999866,20.9,0.131216667,0.134866667
2016-01-06 23:58:40,-0.00043333300000000796,20.9,0.13415,0.134583333
2016-01-06 23:58:41,-0.0020333329999999983,20.9,0.132866667,0.1349
2016-01-06 23:58:42,-0.0034166669999999844,20.9,0.131783333,0.1352
2016-01-06 23:58:43,-0.004750000000000004,20.9,0.131083333,0.135833333
2016-01-06 23:58:44,0.037316667,20.9,0.1735,0.136183333
2016-01-06 23:58:45,0.0673,20.9,0.2042,0.1369
2016-01-06 23:58:46,0.41671666599999996,20.9,0.554533333,0.137816667
2016-01-06 23:58:47,0.45535,20.9,0.59385,0.1385
2016-01-06 23:58:48,0.453133333,20.9,0.592083333,0.13895
2016-01-06 23:58:49,0.42336666700000003,20.9,0.5626,0.139233333
2016-01-06 23:58:50,0.404883334,20.9,0.544916667,0.140033333
2016-01-06 23:58:51,0.05483333300000001,20.9,0.19545,0.140616667
2016-01-06 23:58:52,-0.015833333000000005,20.9,0.1255,0.141333333
2016-01-06 23:58:53,-0.016566666999999993,20.9,0.124933333,0.1415
2016-01-06 23:58:54,-0.015600000000000003,20.9,0.125866667,0.141466667
2016-01-06 23:58:55,-0.014649999999999996,20.9,0.127016667,0.141666667
2016-01-06 23:58:56,-0.016100000000000003,20.9,0.125833333,0.141933333
2016-01-06 23:58:57,-0.017883333,20.9,0.123716667,0.1416
2016-01-06 23:58:58,-0.01938333299999999,20.9,0.124116667,0.1435
2016-01-06 23:58:59,-0.018433332999999996,20.9,0.1237,0.142133333
2016-01-06 23:59:00,-0.013783332999999981,20.9,0.1274,0.141183333
2016-01-06 23:59:01,-0.013566667000000004,20.9,0.12705,0.140616667
2016-01-06 23:59:02,-0.009533333000000005,20.9,0.12935,0.138883333
2016-01-06 23:59:03,-0.010383332999999995,20.9,0.1287,0.139083333
2016-01-06 23:59:04,0.08136666699999998,20.9,0.2186,0.137233333
2016-01-06 23:59:05,0.21685000000000001,20.9,0.354033333,0.137183333
2016-01-06 23:59:06,0.45736666699999995,20.9,0.597266667,0.1399
2016-01-06 23:59:07,0.44893333300000005,20.9,0.590383333,0.14145
2016-01-06 23:59:08,0.44460000000000005,20.9,0.58835,0.14375
2016-01-06 23:59:09,0.403016666,20.9,0.544933333,0.141916667
2016-01-06 23:59:10,0.33503333300000004,20.9,0.4756,0.140566667
2016-01-06 23:59:11,-0.015166666999999995,20.9,0.126533333,0.1417
2016-01-06 23:59:12,-0.008683334000000015,20.9,0.129333333,0.138016667
2016-01-06 23:59:13,-0.0008999999999999841,20.9,0.135283333,0.136183333
2016-01-06 23:59:14,-0.010383332999999995,20.9,0.128516667,0.1389
2016-01-06 23:59:15,0.008133332999999993,20.9,0.13915,0.131016667
2016-01-06 23:59:16,0.009783332999999977,20.9,0.1392,0.129416667
2016-01-06 23:59:17,0.004133332999999989,20.9,0.1352,0.131066667
2016-01-06 23:59:18,0.11699999999999999,20.9,0.24345,0.12645
2016-01-06 23:59:19,0.158516667,20.9,0.294116667,0.1356
2016-01-06 23:59:20,0.17015000000000002,20.9,0.29825,0.1281
2016-01-06 23:59:21,0.168133334,20.9,0.295116667,0.126983333
2016-01-06 23:59:22,0.17383333299999998,20.9,0.2974,0.123566667
2016-01-06 23:59:23,0.27591666699999995,20.9,0.39635,0.120433333
2016-01-06 23:59:24,0.4629,20.9,0.588066667,0.125166667
2016-01-06 23:59:25,0.626866667,20.9,0.758,0.131133333
2016-01-06 23:59:26,0.6085833329999999,20.9,0.74635,0.137766667
2016-01-06 23:59:27,0.586866667,20.9,0.7277,0.140833333
2016-01-06 23:59:28,0.557316667,20.9,0.6957,0.138383333
2016-01-06 23:59:29,0.3412,20.9,0.483133333,0.141933333
2016-01-06 23:59:30,0.136733333,20.9,0.27655,0.139816667
2016-01-06 23:59:31,0.131816666,20.9,0.271883333,0.140066667
2016-01-06 23:59:32,0.129266666,20.9,0.269983333,0.140716667
2016-01-06 23:59:33,0.141266666,20.9,0.275783333,0.134516667
2016-01-06 23:59:34,0.12198333300000003,20.9,0.265633333,0.14365
2016-01-06 23:59:35,0.135583333,20.9,0.2736,0.138016667
2016-01-06 23:59:36,0.13775,20.9,0.274233333,0.136483333
2016-01-06 23:59:37,0.140333334,20.9,0.275366667,0.135033333
2016-01-06 23:59:38,0.011483333000000012,20.9,0.1459,0.134416667
2016-01-06 23:59:39,-0.016299999999999995,20.9,0.12465,0.14095
2016-01-06 23:59:40,-0.002899999999999986,20.9,0.132716667,0.135616667
2016-01-06 23:59:41,-0.025666666000000005,20.9,0.120016667,0.145683333
2016-01-06 23:59:42,0.044483333000000014,20.9,0.1922,0.147716667
2016-01-06 23:59:43,0.11965000000000003,20.9,0.268666667,0.149016667
2016-01-06 23:59:44,0.4475666669999999,20.9,0.5912,0.143633333
2016-01-06 23:59:45,0.45640000000000003,20.9,0.59465,0.13825
2016-01-06 23:59:46,0.443166666,20.9,0.590483333,0.147316667
2016-01-06 23:59:47,0.400266667,20.9,0.54635,0.146083333
2016-01-06 23:59:48,0.38120000000000004,20.9,0.52575,0.14455
2016-01-06 23:59:49,-0.009116665999999995,20.9,0.135666667,0.144783333
2016-01-06 23:59:50,-0.023516666000000006,20.9,0.121366667,0.144883333
2016-01-06 23:59:51,-0.023099999999999996,20.9,0.119616667,0.142716667
2016-01-06 23:59:52,-0.020483332999999992,20.9,0.1232,0.143683333
